100trA5,Sổ lò xo A5 100tr Bảo Kiên,Vật tư hàng hóa,,,0.00 ,Kho HH,4.00 ,80000
cana220g,Cana220g,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,100000
cap11ngan,Cặp 11 ngăn,Vật tư hàng hóa,,,40.00 ,Kho HH,49.00 ,0
cap12ngan,Cặp chia 12 ngăn,Vật tư hàng hóa,,,0.00 ,Kho HH,27.00 ,1018000
cap3daydep,Cặp 3 dây đẹp,Vật tư hàng hóa,,,0.00 ,Kho HH,352.00 ,5010000
cap3daythuong,Cặp 3 dây thường,Vật tư hàng hóa,,,0.00 ,Kho HH,300.00 ,2869800
caph15,Cặp hộp Hiphen 15cm,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,0
caph20,Cặp hộp Hiphen 20cm,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,0
caph7,Cặp hộp Hiphen 7cm,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,0
caphop5,Cặp hộp 5cm BF01,Vật tư hàng hóa,,,0.00 ,Kho HH,4.00 ,0
caphopFlax100cm,Cặp hộp 100-A4 BF03,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,0
caphopFlax75cm,Cặp hộp 75-A4 BF02,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,0
Cardcasea3,Card Case A3 dày,Vật tư hàng hóa,,,0.00 ,,110.00 ,1152000
casea4,Card Case A5 dày,Vật tư hàng hóa,,,0.00 ,,120.00 ,420000
casiọ120B,Máy tính Casio J120B,Vật tư hàng hóa,,,0.00 ,Kho HH,13.00 ,3760000
catbangdinhdai,Cắt băng dính đại Hoa Dân,Vật tư hàng hóa,,,0.00 ,Kho HH,32.00 ,1050000
catbangdinhdelinho811,Cắt băng dính Deli nhỏ 811,Vật tư hàng hóa,,,17.00 ,Kho HH,20.00 ,530342
catbangdinhtrung xukiva 1,Cắt băng dính trung Xukiva 185,Vật tư hàng hóa,,,0.00 ,Kho HH,9.00 ,130000
CH02,Bìa lá trong 0.15mm A4 FO CH02( file hở),Vật tư hàng hóa,,,0.00 ,Kho HH,50.00 ,85500
chang23/28,Chân ghim 23/18,Vật tư hàng hóa,,,0.00 ,Kho HH,31.00 ,403000
chang24/6,Chân ghim 24/6,Vật tư hàng hóa,,,0.00 ,Kho HH,76.00 ,261000
changhim10DA,Chân ghim số 10 Double A,Vật tư hàng hóa,,,0.00 ,Kho HH,"2,210.00 ",5845800
changhimsts02,Kim bấm 10-STS02,Vật tư hàng hóa,,,0.00 ,Kho HH,26.00 ,70000
changim10plus,Chân ghim 10 Plus,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,0
chi kim van go,Bút chì kim vân gỗ DZ107,Vật tư hàng hóa,,,0.00 ,Kho HH,24.00 ,159984
chi12mau,Chì 12 màu,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,576000
chiafile10mau,Chia file nhựa 10 màu,Vật tư hàng hóa,,,0.00 ,Kho HH,626.00 ,3610400
chiden2bvangthien,bút chì đen 2B Gstar vỏ màu,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,0
chigstar(2B-6B),Bút chi Gstar 2B-6B,Vật tư hàng hóa,,,0.00 ,Kho HH,120.00 ,150000
chikimgstar,Bút chì kim Gstar,Vật tư hàng hóa,,,0.00 ,Kho HH,9.00 ,40000
chikimzd107,Bút chì kim ZD107 Baoke,Vật tư hàng hóa,,,0.00 ,Kho HH,5.00 ,45000
chimau24,Hộp chì 24 màu,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,36000
chiMGHB,CHì MG HB 30971,Vật tư hàng hóa,,,0.00 ,Kho HH,26.00 ,56000
chun vong 1.3 lang,Chun vòng 1.3 lạng,Vật tư hàng hóa,,,0.00 ,Kho HH,5.00 ,40000
chunvong5lang,Chun vòng 5 lạng,Vật tư hàng hóa,,,0.00 ,Kho HH,16.00 ,1287000
Cleverup A4,Giấy A4 Clever up ĐL 70,Vật tư hàng hóa,,,0.00 ,Kho HH,21.00 ,7595000
congeke5cm,Bìa còng EKE 5cm,Vật tư hàng hóa,,,0.00 ,Kho HH,85.00 ,1990000
congeke7cm,Bìa còng EKE 7cm,Vật tư hàng hóa,,,0.00 ,Kho HH,219.00 ,7474000
congeke9cm,Bìa còng EKE 9cm,Vật tư hàng hóa,,,0.00 ,Kho HH,112.00 ,7128000
congvandiden240,Sổ công văn đi đến 240trang,Vật tư hàng hóa,,,0.00 ,Kho HH,33.00 ,840220
cotuuongphipvuongto,Cờ tướng phip vuông to,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,80000
covua.canguachunhat,"Cờ vua, cá ngựa hộp chữ nhật",Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,270000
CPMH,Chi phí mua hàng,Dịch vụ,,,0.00 ,,0.00 ,0
Crom-dao cao,Dao cạo Crom,Vật tư hàng hóa,,,0.00 ,Kho HH,10.00 ,125000
dạ 12 màu con vẹt,Dạ 12 màu con vẹt,Vật tư hàng hóa,,,0.00 ,Kho HH,5.00 ,37500
da12mau607,"Dạ 12màu 607, Con Vẹt",Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,90000
DA3*2,Giấy nhớ Double A 3*2,Vật tư hàng hóa,,,0.00 ,Kho HH,139.00 ,432000
DA3*4,Giấy nhớ DA 3*4,Vật tư hàng hóa,,,0.00 ,Kho HH,144.00 ,864000
DA41,Kẹp đen DA 41mm,Vật tư hàng hóa,,,0.00 ,Kho HH,4.00 ,54000
daba4240trang,Sổ da Hải Tiến BA4 240tr,Vật tư hàng hóa,,,0.00 ,Kho HH,9.00 ,2858440
dabangmg2271,Bút dạ bảng MG 2271,Vật tư hàng hóa,,,0.00 ,Kho HH,339.00 ,7009700
dadaumg2272,Bút dạ dầu MG 2272,Vật tư hàng hóa,,,0.00 ,Kho HH,67.00 ,323000
DAgiaynho3mau,Giấy nhớ 3 màu Double A,Vật tư hàng hóa,,,0.00 ,Kho HH,11.00 ,0
dakinhdeliu104d,Bút dạ kính Deli U104 đen,Vật tư hàng hóa,,,0.00 ,Kho HH,2.00 ,15000
dakinhdeliu104x,Bút dạ kính Deli U104 xanh,Vật tư hàng hóa,,,0.00 ,Kho HH,20.00 ,120000
dangia,Băng dính dán giá,Vật tư hàng hóa,,,0.00 ,Kho HH,222.00 ,580000
dantham,Dán thảm lót nền VTYT,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,700000
daodg,Dao doc giấy,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,0
daodocgiaydaideli10040,Dao dọc giấy đại Deli 10040,Vật tư hàng hóa,,,0.00 ,Kho HH,20.00 ,376200
daodocgiaydeli2043,Dao dọc giấy Deli to 2043,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,495900
daodọcgiaynhodeli2504,Dao trổ Deli 2504,Vật tư hàng hóa,,,0.00 ,,7.00 ,42000
daodocgiaytoDeli,Dao dọc giấy to Deli 2042,Vật tư hàng hóa,,,0.00 ,Kho HH,12.00 ,436392
daokn01,Dao dọc giấy KN01,Vật tư hàng hóa,,,0.00 ,Kho HH,24.00 ,132000
dapg10st,Dập ghim số 10ST,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,0
dapghimdai0390,Dập ghim đại Deli 0390,Vật tư hàng hóa,,,0.00 ,Kho HH,1.00 ,457311
dapghimdai0395,Dập ghim xoay Deli 0395,Vật tư hàng hóa,,,0.00 ,Kho HH,8.00 ,3368801
DapghimdaiEg845,Dập ghim đại Eg 845,Vật tư hàng hóa,,,0.00 ,,0.00 ,350000
dapghimdeli0486,Dập ghim đại Deli 0486,Vật tư hàng hóa,,,0.00 ,Kho HH,1.00 ,942000
dapghimdeli394,Dập ghim đại Deli 0394,Vật tư hàng hóa,,,0.00 ,Kho HH,5.00 ,954960
dapghimtrungdeli391,Dập ghim trung Deli 391,Vật tư hàng hóa,,,0.00 ,Kho HH,3.00 ,939702
dapghimxoaydeli,Dập ghim Deli 0414,Vật tư hàng hóa,,,0.00 ,Kho HH,5.00 ,270620
dapghimxoaydeli414,Dập ghim xoay Deli 414,Vật tư hàng hóa,,,0.00 ,Kho HH,4.00 ,202749
dapnhay6so,Dập nhảy 6 số ,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,160000
datnanxobe,Đất nặn xô bé,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,174000
datnanxôt,Đất nặn xô to,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,345000
daythelua,dây thẻ lụa xanh,Vật tư hàng hóa,,,0.00 ,Kho HH,"2,100.00 ",1621000
daytheluadodep,Dây thẻ lụa đỏ to đẹp,Vật tư hàng hóa,,,0.00 ,Kho HH,80.00 ,200000
db04,Bìa 80 lá A4 -DB04,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,0
DD5145,Đầu đọc Honeywel 5145,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,1400000
Decal A4 ,Giấy Decal A4,Vật tư hàng hóa,,,0.00 ,Kho HH,20.00 ,1100000
decal Tomy A5,Giấy decal Tomy A5,Vật tư hàng hóa,,,0.00 ,Kho HH,50.00 ,350000
Decal35*22*3*50,Giấy cuộn Decal 35*22*3tem*50,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,1200000
decana4,Giấy Decan A4,Vật tư hàng hóa,,,0.00 ,Kho HH,5.00 ,975000
decankinh,Dán Decan kính,Vật tư hàng hóa,,"Mua Decan kính về dán( Thuê Hữu dán) đã trả Hữu 6.923.000đ, trả Việt: 900.000đ, trả tiền decan: 4.400.000đ",0.00 ,Kho HH,0.00 ,12343000
decanmech,Decan cán Mêch,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,450000
deli 23/13,chân ghim 23/13 deli,Vật tư hàng hóa,,,0.00 ,Kho HH,18.00 ,139460
Deli kep mau 15mm,Deli-Kẹp màu 15mm,Vật tư hàng hóa,,,0.00 ,Kho HH,15.00 ,356250
DLA200,Deli Hồ khô A200-8g,Vật tư hàng hóa,,,0.00 ,Kho HH,36.00 ,139997
DLcangcua7cm,Cặp càng cua Deli 7cm,Vật tư hàng hóa,,,0.00 ,Kho HH,37.00 ,1386000
DS966,Bút máy trẻ em Nhật cao cấp DS966,Vật tư hàng hóa,,,0.00 ,Kho HH,9.00 ,200000
Duc lo 12 to PO-PU101,Đục lỗ 12 tờ PO-PU101,Vật tư hàng hóa,,,0.00 ,Kho HH,2.00 ,51000
Duc lo 40 to PO-PU103,Đục lỗ 40 tờ PU103,Vật tư hàng hóa,,,0.00 ,Kho HH,2.00 ,127500
duclokw912,Đục lỗ KW 912,Vật tư hàng hóa,,,0.00 ,Kho HH,26.00 ,1133000
duclotrungeg7122,Đục lỗ trung Eg 7122,Vật tư hàng hóa,,,0.00 ,Kho HH,3.00 ,400000
echo15,Kẹp đen Echo 15mm,Vật tư hàng hóa,,,0.00 ,Kho HH,241.00 ,942000
echo19,Kẹp đen Echo 19mm,Vật tư hàng hóa,,,0.00 ,Kho HH,172.00 ,832000
echo25,Kẹp đen Echo 25mm,Vật tư hàng hóa,,,0.00 ,Kho HH,202.00 ,1376600
echo32,Kẹp đen Echo 32mm,Vật tư hàng hóa,,,0.00 ,Kho HH,385.00 ,3287200
echo41,Kẹp đen Echo 41mm,Vật tư hàng hóa,,,0.00 ,Kho HH,258.00 ,3172000
echo51,Kẹp đen Echo 51mm,Vật tư hàng hóa,,,0.00 ,Kho HH,278.00 ,6523800
EG701,Bấm lỗ EG 701,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,75000
Eg842 50 to,Eg 842 50 tờ,Vật tư hàng hóa,,,0.00 ,Kho HH,4.00 ,425000
EG9628,Dập ghim EG xoay 9625,Vật tư hàng hóa,,,0.00 ,,1.00 ,63900
Ép ảnh A3,Ép ảnh A3,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,160000
epanha5,Ép ảnh A5 trung,Vật tư hàng hóa,,,0.00 ,,7.00 ,210000
Eras file nan 3 ngan,File nan 3 ngăn Eras xanh,Vật tư hàng hóa,,,0.00 ,Kho HH,20.00 ,670000
eras15,Kẹp màu Eras 15mm,Vật tư hàng hóa,,,0.00 ,Kho HH,20.00 ,325000
eras19,Kẹp màu Eras 19mm,Vật tư hàng hóa,,,0.00 ,Kho HH,33.00 ,590000
eras25,Kẹp màu Eras 25mm,Vật tư hàng hóa,,,0.00 ,,28.00 ,915500
eras32,Kẹp màu Eras 32mm,Vật tư hàng hóa,,,0.00 ,,16.00 ,382450
ErasE1001,Bút ký Eras E1001,Vật tư hàng hóa,,,0.00 ,,0.00 ,0
ErasE1002,Bút ký Eras E1002,Vật tư hàng hóa,,,0.00 ,,1.00 ,0
ErasE993,Bút ký Eras E993,Vật tư hàng hóa,,,0.00 ,,1.00 ,0
F03 ghim 1.2*1.6,Bảng cố định khung TH03 1.2*1.6 ghim vải màu,Vật tư hàng hóa,,,0.00 ,Kho HH,3.00 ,1674000
F03 ghim 1.2*1.8,Bảng cố định khung TH03 1.2*1.8 ghim vải màu,Vật tư hàng hóa,,,0.00 ,Kho HH,2.00 ,1218000
F03 ghim 1.2*2.4,Bảng ghim cố định 1.2*2.4 ghim vải màu,Vật tư hàng hóa,,,0.00 ,Kho HH,3.00 ,2436000
File Acco Thiên Long A4,File Acco Thiên Long A4 xanh,Vật tư hàng hóa,,,0.00 ,Kho HH,20.00 ,81000
file cong mem Deli 3P,File còng mềm Deli 3P,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,632746
file nhựa ,Fiel nhựa ,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,1404000
file2k,File 2 khóa Thiên Long,Vật tư hàng hóa,,,0.00 ,,0.00 ,0
file40la,File 40 lá Thiên Long,Vật tư hàng hóa,,,0.00 ,,0.00 ,0
file40ladouble,Bìa 40 lá Double A,Vật tư hàng hóa,,,0.00 ,Kho HH,34.00 ,810000
file60double,Bìa 60 lá Double A,Vật tư hàng hóa,,,0.00 ,Kho HH,4.00 ,300000
filelaflax60,Bìa 60 lá DB03,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,0
Flex 067 xanh,Flex Bút bi 067 xanh,Vật tư hàng hóa,,,0.00 ,Kho HH,10.00 ,693000
Flexio Cal 04S,Máy tính Flexio Cal 04S,Vật tư hàng hóa,,,0.00 ,Kho HH,10.00 ,1136000
flifchart,Bảng Flipchart 0.8*1.2,Vật tư hàng hóa,,,0.00 ,Kho HH,4.00 ,7410000
Flipchart 0.6*1,Flipchart Khung TH 5 0.6*1,Vật tư hàng hóa,,,0.00 ,Kho HH,4.00 ,3040000
FO-PS02,Khay cắm bút xoay FO-PS02,Vật tư hàng hóa,,,0.00 ,Kho HH,6.00 ,282150
GA4NTR,Giấy A4 Natural 70,Vật tư hàng hóa,,,0.00 ,,0.00 ,0
gatmuc,Gạt mực máy in,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,0
ghimcaimau,Ghim cài màu,Vật tư hàng hóa,,,0.00 ,Kho HH,75.00 ,507825
ghimmunhua,Ghim mũ nhựa,Vật tư hàng hóa,,,0.00 ,Kho HH,44.00 ,310800
GHPP,Giấy hộp pulpy 180 tờ,Vật tư hàng hóa,,,0.00 ,,0.00 ,0
gia3ngandam,Giá 3 ngăn xanh đậm,Vật tư hàng hóa,,,0.00 ,Kho HH,66.00 ,2428900
gia3ngandeli9845,Giá để tài liệu 3 ngăn Deli 9845,Vật tư hàng hóa,,,0.00 ,Kho HH,2.00 ,290937
gia3nganMG,Giá 3 ngăn MG,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,0
gia3nganngoc,Giá 3 ngăn xanh ngọc,Vật tư hàng hóa,,,0.00 ,Kho HH,3.00 ,928000
gia3tangComi,Giá 3 tầng Comi,Vật tư hàng hóa,,,0.00 ,Kho HH,5.00 ,415000
gia3tangdam,Giá 3 tầng xanh đậm,Vật tư hàng hóa,,,0.00 ,Kho HH,19.00 ,1485000
Gia4nganMG,Giá 4 ngăn MG,Vật tư hàng hóa,,,0.00 ,,0.00 ,172000
gia6nganMG,Giá 6 ngăn MG,Vật tư hàng hóa,,,0.00 ,,0.00 ,100000
giaoanolyA4200tr,Giáo án oly A4 200trang,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,1392000
giatailieudeli5ngan,Giá để tài liệu 5 ngăn đứng Deli,Vật tư hàng hóa,,,0.00 ,Kho HH,2.00 ,958056
Giấy A0-ĐL,Giấy A0-ĐL,Vật tư hàng hóa,,,0.00 ,Kho HH,110.00 ,494000
giay anh 2 mat 200,Giấy ảnh 2 mặt ĐL 200,Vật tư hàng hóa,,,0.00 ,Kho HH,10.00 ,445000
giấy Green Pine 70,Giấy A4 Green Pine 70,Vật tư hàng hóa,,,0.00 ,Kho HH,98.00 ,10000000
giaybba460/84,Giấy Bãi Bằng A4 60/84 vỏ xanh,Vật tư hàng hóa,,,0.00 ,,24.00 ,7600000
giaybba460/90,Giấy Bãi Bằng A4 60/90,Vật tư hàng hóa,,,0.00 ,,0.00 ,0
giaybba470/84,Giấy Bãi Bằng A4 70/84,Vật tư hàng hóa,,,0.00 ,,0.00 ,0
giaybba470/90,Giấy Bãi Bằng A4 70/90,Vật tư hàng hóa,,,0.00 ,,0.00 ,0
giaybba570/90,Giấy Bãi Bằng A5 70/90,Vật tư hàng hóa,,,0.00 ,,0.00 ,0
giayca,Giấy in Card,Vật tư hàng hóa,,,0.00 ,,0.00 ,0
giayep,Giấy ép Plastic A4 dày,Vật tư hàng hóa,,,0.00 ,,5.00 ,2625000
giaygioithieu,Giấy giới thiệu,Vật tư hàng hóa,,,0.00 ,Kho HH,25.00 ,210000
giaygoiqua,Giấy gói quà,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,76000
giayinanh115,Giấy in ảnh 1 mặt ĐL115,Vật tư hàng hóa,,,0.00 ,Kho HH,7.00 ,748000
giayinanh135,Giấy in ảnh 1 mặt ĐL135,Vật tư hàng hóa,,,0.00 ,Kho HH,8.00 ,577000
giayinnhiet35*25*30m,Giấy in nhiệt 35*25*30m,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,500000
giayn3m,Nhổ ghim EG 1039,Vật tư hàng hóa,,,0.00 ,,9.00 ,220000
giayn76,Giấy nhớ 76mm x 76mm,Vật tư hàng hóa,,,0.00 ,,0.00 ,0
giaynhomau,Giấy nhớ màu giấy,Vật tư hàng hóa,,,120.00 ,Kho HH,0.00 ,0
giaynhomaunhua,Giấy nhớ màu nhựa,Vật tư hàng hóa,,,220.00 ,Kho HH,0.00 ,0
giaynhoNice3*2,Giấy nhớ Nice 3*2,Vật tư hàng hóa,,,0.00 ,Kho HH,1.00 ,150000
giaynhoNice3*3,Giấy nhớ Nice 3*3,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,207000
giaynhoNice3*4,Giấy nhớ Nice 3*4,Vật tư hàng hóa,,,0.00 ,Kho HH,12.00 ,258000
giaynhoNice3*5,Giấy nhớ Nice 3*5,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,206000
giaythanCL,Giấy than Cửu Long,Vật tư hàng hóa,,,0.00 ,Kho HH,2.00 ,225000
giaythanhors,Giấy than Hors,Vật tư hàng hóa,,,0.00 ,,39.00 ,2645000
giaythanThai,Giấy than Thái Gstar,Vật tư hàng hóa,,,0.00 ,,3.00 ,309000
giaythepbb,Giấy thếp Bãi Bằng,Vật tư hàng hóa,,,0.00 ,Kho HH,40.00 ,372000
giaythucongdecal,Giấy thủ công dán Decal,Vật tư hàng hóa,,,0.00 ,Kho HH,15.00 ,109000
giaythucongthuong,Giấy thủ công thường,Vật tư hàng hóa,,,0.00 ,Kho HH,20.00 ,64000
giayveanh,Giấy vẽ ảnh,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,225000
gimcc62,Ghim cài C62,Vật tư hàng hóa,,,0.00 ,Kho HH,551.00 ,2300080
got chi SP002,Gọt chì SP002,Vật tư hàng hóa,,,0.00 ,Kho HH,72.00 ,172800
gotchideli578,Gọt chì Deli 578,Vật tư hàng hóa,,,0.00 ,Kho HH,45.00 ,229992
gotchiTLnho,Gọt bút chì TL,Vật tư hàng hóa,,,0.00 ,Kho HH,29.00 ,90000
GP777,Bút nước GP777,Vật tư hàng hóa,,,50.00 ,Kho HH,0.00 ,0
GVS,GVS Emos Clas 12C 02 lớp,Vật tư hàng hóa,,,0.00 ,Kho HH,15.00 ,6214000
GVSblesyouholdme,Giấy vệ sinh Blessyou hold me 10 cuộn,Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,3000000
haplus80tr,Vở kẻ ngang Haplus 80tr,Vật tư hàng hóa,,,0.00 ,Kho HH,28.00 ,264750
HDBL,Hóa đơn bán lẻ dày,Vật tư hàng hóa,,,0.00 ,Kho HH,122.00 ,1370000
"hdbl, pxk,thuchi mong","HĐBL, PXK, thu chi 1 liên mỏng",Vật tư hàng hóa,,,0.00 ,Kho HH,0.00 ,15000
"HĐBL, thu chi , NX A4 BB","HĐBL, thu chi, nhập xuất A4 BB",Vật tư hàng hóa,,,0.00 ,Kho HH,30.00 ,156000
"HDBL, XNK BB A4","Hóa đơn bán lẻ, xnk BB A4",Vật tư hàng hóa,,,0.00 ,Kho HH,105.00 ,572000
hdblA4,Hóa đơn bán lẻ A4 dày,Vật tư hàng hóa,,,0.00 ,Kho HH,60.00 ,332000
hdblthuchi2lien,"Hóa đơn bán lẻ, thu chi 2 liên",Vật tư hàng hóa,,,0.00 ,Kho HH,366.00 ,5665500
HDD-TT,HDD-TT,Vật tư hàng hóa,,,0.00 ,Kho HH,66.00 ,262350
HH 120 tr 1635,HH 120 trang 1635,Vật tư hàng hóa,,,0.00 ,Kho HH,10.00 ,48300
HH 200 tr 1636,HH 200 trang 1636,Vật tư hàng hóa,,,0.00 ,Kho HH,5.00 ,1861110
HH 72 tr 1634,HH 72 trang 1634,Vật tư hàng hóa,,,0.00 ,Kho HH,10.00 ,30240
HH 80tr 0515,HH 80 trang 0515,Vật tư hàng hóa,,,0.00 ,Kho HH,5.00 ,43260
HH360tr,Giáo án cao cấp Hồng Hà 360tr ,Vật tư hàng hóa,,,0.00 ,Kho HH,3.00 ,245000
HH48tr0509,Vở ô ly HH 48tr 0509,Vật tư hàng hóa,,,0.00 ,,89.00 ,604240
HH48tr0532,Vở ô ly HH 48tr 0532,Vật tư hàng hóa,,,0.00 ,,291.00 ,1786455
HH80tr0549,Vở ô ly HH 80tr 0549,Vật tư hàng hóa,,,0.00 ,,10.00 ,86520
ho8g,Hồ khô 8g,Vật tư hàng hóa,,,0.00 ,,0.00 ,0
hopb,hộp bút,Vật tư hàng hóa,,,0.00 ,,0.00 ,0
hopbf01,Cặp hộp Flax BF01 5cm,Vật tư hàng hóa,,,0.00 ,,0.00 ,0
hopbutdeli904,Hộp bút Deli 904,Vật tư hàng hóa,,,0.00 ,Kho HH,11.00 ,357498
